name,level,province,city,address,heat,introduction,price,sales,image,info,comment
屈子祠,暂未评级,湖南省,岳阳市,岳阳市汨罗市屈子祠中学附近,0,汨罗江边纪念屈原,7,8,https://imgs.qunarzz.com/sight/p0/201301/14/ce2b2a1c5f8f776593835fbb.jpg_280x200_983115da.jpg,1/1-12/31；周二至周日；08:30-16:30开园,朋友式助玩，可以放心参加
天津博物馆,暂未评级,天津省,天津市,天津市河西区平江道62号,0.74,了解天津历史的绝佳去处,0.5,2,https://imgs.qunarzz.com/sight/p0/1503/40/4041c5b9b7f3851d.water.jpg_280x200_09104541.jpg,1/1-12/31；周二至周日；09:00-16:30开园；（16:00停止入园）,用户未点评，系统默认好评。
中国花卉植物园,暂未评级,江苏省,苏州市,苏州市相城区太阳路,0.7,观赏千年古树,18,104,https://imgs.qunarzz.com/sight/p0/201403/07/a4ae8369050f3ffdc399a6fc11fb85f0.jpg_280x200_dc212876.jpg,1/1-12/31；周一至周日；08:30-17:00开园,用户未点评，系统默认好评。
新甫山莲花园,暂未评级,山东省,泰安市,山东省泰安市新泰市泉沟镇迈莱河路新甫山景区附近,0,新甫山莲花园是集生态农业开发、休闲旅游度假为一体的田园综合体项目，位于新泰市泉沟镇，近邻新甫山景区，规划占地1000余亩,59,73,https://imgs.qunarzz.com/sight/p0/2206/7c/7c7d250883240d3ba3.water.jpg_280x200_cd765834.jpg,1/1-12/31；周一至周日；08:00-18:00开园,用户未点评，系统默认好评。
宜宾綵山四季花海,暂未评级,四川省,宜宾市,宜宾市叙州区喜捷镇西部农庄内,0,走进綵山度假区，看綵山万花成海,19.9,4,https://imgs.qunarzz.com/sight/p0/1604/ed/ed8e5fef60ff948d90.img.jpg_280x200_a20b039c.jpg,1/1-12/31；周一至周日；08:30-18:00开园,用户未点评，系统默认好评。
徐州园博园,暂未评级,江苏省,徐州市,江苏省徐州市铜山区吕梁互通连接线徐州园博园1号门,0,,68,54,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,1/1-12/31；周一至周日；09:30-17:00开园；（16:30停止入园）,徐州第13届中国国际园林博览会，2017年申办成功，经数年营建，因疫情两度拖延开幕。不懂的话园区没啥可看，花也没有树也掉叶，懂的话园区处处都是艺术，各种设计、创意。园区很大，仔细看一天是看不完的。园区表演的小哥哥小姐姐们非常敬业，即便没啥人看也认真表演。个别保安拿鸡毛当令箭，态度蛮横，驱遣游客，必须差评。沟通园区有免费公交车，即便没乘客也照常运行，但司机普遍态度恶劣，必需差评。
大白鲸•三亚海洋探索世界,暂未评级,海南省,三亚市,三亚市崖州区创意产业园区新道街,0,近距离与海洋动物互动,38,8,https://imgs.qunarzz.com/sight/p0/1901/d1/d1647df760b3967ba3.img.jpg_280x200_09aedc45.jpg,1/1-12/31；周一至周日；09:30-17:30开园；（17:00停止入园）,用户未点评，系统默认好评。
狮子山西汉楚王陵,暂未评级,江苏省,徐州市,徐州市云龙区兵马俑路1号,0.7,探究神秘的汉文化陵墓,78.5,32,https://imgs.qunarzz.com/sight/p51/201211/05/4c27dc353243379e93835fbb.jpg_280x200_fa520cd5.jpg,4/1-10/31；周一至周日；08:30-17:00开园,暂未评价
印象丽江,暂未评级,云南省,丽江市,丽江市玉龙雪山甘海子蓝月谷剧场,0,以雪山为背景的大型演出,168,622,https://imgs.qunarzz.com/sight/p0/201403/24/e2e199d6b217f038a09e47753de4bd1d.jpg_280x200_49a72018.jpg,1/1-12/31；周一至周日；09:00-18:00开园,暂未评价
一江四湖,暂未评级,广西省,桂林市,桂林市漓江、榕湖、杉湖、桂湖、木龙湖组成的环城水系（市中心地段）。,0,媲美威尼斯的环城水系,73,70,https://imgs.qunarzz.com/sight/p0/1411/5f/af5bd1453167847939bc7114e02b1c99.water.jpg_280x200_94b2d6cb.jpg,1/1-12/31；周一至周日；全天开放,用户未点评，系统默认好评。
瘦西湖游船,暂未评级,江苏省,扬州市,扬州市邗江区御码头（瘦西湖景区外，天宁寺西侧、西园饭店门口）,0,泛舟湖上,45,248,https://imgs.qunarzz.com/sight/p0/1702/8e/8ed6f01bbbc9ece0a3.water.jpg_280x200_01297cab.jpg,1/1-12/31；周一至周日；08:30-16:30开园,用户未点评，系统默认好评。
西陵峡游船,暂未评级,湖北省,宜昌市,宜昌市伍家岗区沿江大道142号三峡游客中心,0,,57,18,https://imgs.qunarzz.com/sight/p0/2204/57/575a0a15a7ef25a3a3.water.jpg_280x200_d935c24c.jpg,请查看各票种披露，具体以通知为准,导游讲解的很详细，也很负责，时时刻刻看大家都没有走丢，整个行程紧凑又合理
碧湖温泉度假村,暂未评级,辽宁省,辽阳市,辽阳市弓长岭区汤河镇柳河村(邻近汤河水库风景区),0,群山环抱、林木葱郁,41.5,142,https://imgs.qunarzz.com/tuan/team2/1507/6c/c00a5166c01e46.jpg_280x200_a90ea15c.jpg,1/1-12/31；周一至周日；09:30-19:00开园,用户未点评，系统默认好评。
炳灵寺石窟,暂未评级,甘肃省,临夏市,临夏回族自治州永靖县县南35公里处,0.7,观赏鳞次栉比的神龛,7,10,https://imgs.qunarzz.com/sight/p0/1412/d8/db201480f967ff9141ead3cc17b42b7b.water.jpg_280x200_58d6089d.jpg,4/1-10/31；周一至周日；08:30-17:30开园,赵司机服务周到，专业讲解，令人满意开心的游玩。
宁波火车来斯体验园,暂未评级,浙江省,宁波市,宁波市江北区宁慈中路288号,0,“火车来斯”项目位于宁波江北区洪塘街道原旧宅村拆后地块、宁慈公路和杭甬高铁以北、洪塘火车编组站以南，项目以实景火车为主题,39.9,16,https://imgs.qunarzz.com/sight/p0/1910/49/497839dbfbb770f4a3.img.jpg_280x200_45ad8dbe.jpg,10/8-7/1；周一至周日；08:30-17:30开园；（16:00停止入园）,用户未点评，系统默认好评。
扬州珠湖小镇,暂未评级,江苏省,扬州市,扬州市高邮市送桥珠湖小圳（S333高邮湖大桥西）,0,湿地类型丰富,28,24,https://imgs.qunarzz.com/sight/p0/1911/ee/eeb83f4717abeec2a3.water.jpg_280x200_62e90afe.jpg,1/1-12/31；周一至周日；09:00-17:00开园,用户未点评，系统默认好评。
苏州太湖园博园,暂未评级,江苏省,苏州市,苏州市吴中区临湖镇环镇路,0,了解不同城市的人文特色,15,148,https://imgs.qunarzz.com/sight/p0/1603/93/93b0d6509db1bcc790.water.jpg_280x200_42cae6cf.jpg,1/1-11/19；周一至周日；08:30-17:00开园；（16:30停止入园）,用户未点评，系统默认好评。
登封大熊山摘星楼景区,暂未评级,河南省,郑州市,郑州市登封市徐庄镇王保庄,0,主峰海拔1060米,69.8,46,https://imgs.qunarzz.com/sight/p0/1905/7b/7ba23ea99f722695a3.img.jpg_280x200_516b703f.jpg,5/1-10/6；周一至周日；08:00-18:30开园；（17:30停止入园）,用户未点评，系统默认好评。
彩虹部落土族园,暂未评级,青海省,海东地区市,海东市互助县威远镇振兴大道西路口,0,大型土族民俗文化主题公园,58,90,https://imgs.qunarzz.com/sight/p0/1408/28/7def82ca0dc877f93e6e58a3b120ec9e.jpg_280x200_c4cfdeb4.jpg,1/1-12/31；周一至周日；09:00-18:00开园,用户未点评，系统默认好评。
户部巷,暂未评级,湖北省,武汉市,武汉市武昌区户部巷（大门靠近自由路和民主路）,0,体验武汉过早美食文化,65,68,https://imgs.qunarzz.com/sight/p0/201403/11/1f70100804193c28f8b71378c0faa49e.jpg_280x200_f5e35338.jpg,1/1-12/31；周一至周日；全天开放,用户未点评，系统默认好评。
灵山岛,暂未评级,山东省,青岛市,青岛市黄岛区东南灵山湾中,0.7,海上垂钓、吃海鲜、看星空,92.5,112,https://imgs.qunarzz.com/wugc/p130/201306/06/10f573a9fdd269ff93835fbb.jpg_280x200_de236f8d.jpg,1/1-12/31；周一至周日；07:00-18:00开园,用户未点评，系统默认好评。
成都新光速卡丁车俱乐部,暂未评级,四川省,成都市,成都市武侯区万顺一路8号(金阳不夜),0,专业竞技赛事,78,10,https://imgs.qunarzz.com/sight/p0/2108/59/59f55bcdf574c355a3.water.jpg_280x200_00aa0a0e.jpg,1/1-12/31；周六至周日；10:00-22:00开园,用户未点评，系统默认好评。
徐州九顶山野生动物园,暂未评级,江苏省,徐州市,江苏省徐州市睢宁县岚山镇观岚路88-1号,0,徐州九顶山野生动物园位于徐州市睢宁县岚山镇九顶山山脉，依山傍水，独具自然风貌优势。度假区总占地面积3600亩，总投资50,152,204,https://imgs.qunarzz.com/sight/p0/2303/9f/9fada0799ed32e9aa3.water.jpg_280x200_cedb510d.jpg,1/1-12/31；周一至周日；09:00-17:00开园,景区挺大的，票不是通票，一家三口去自带食物和水，花了一千多
青岛电影博物馆,暂未评级,山东省,青岛市,青岛市黄岛区滨海大道2777号万达茂步行街北侧,0,从电影的起源追溯到未来的发展...,39.9,44,https://imgs.qunarzz.com/sight/p0/1907/3a/3a9c1b1828d5694ba3.water.jpg_280x200_37c4e2c9.jpg,1/1-12/31；周二至周日；09:00-17:00开园,用户未点评，系统默认好评。
木坑竹海,暂未评级,安徽省,黄山市,黄山市黟县宏村木坑,0.7,卧虎藏龙拍摄地,32,240,https://imgs.qunarzz.com/sight/p0/1904/d6/d6a3db2696193833a3.water.jpg_280x200_fc9d9523.jpg,1/1-12/31；周一至周日；07:30-18:00开园,用户未点评，系统默认好评。
杨家溪,暂未评级,福建省,宁德市,宁德市霞浦县,0.76,有古榕树群和纯枫叶林,95,26,https://imgs.qunarzz.com/sight/p76/201211/08/51b167b9591aad2993835fbb.jpg_280x200_86519025.jpg,1/1-12/31；周一至周日；08:00-17:00开园,用户未点评，系统默认好评。
钱塘江夜游,暂未评级,浙江省,杭州市,杭州市江汉路闻涛路交叉口滨江码头水上旅游服务中心,0,乘游船赏两岸湖光山色,85,74,https://imgs.qunarzz.com/sight/p0/1603/38/38530bbf8ed47e490.water.jpg_280x200_defc4b7e.jpg,1/1-12/31；周一至周日；09:00-22:00开园,用户未点评，系统默认好评。
千岛湖林海归真（千岛湖秘境）,暂未评级,浙江省,杭州市,杭州市淳安县千岛湖富文乡,0,看峡谷幽深，体验民族风情,32,96,https://imgs.qunarzz.com/sight/p0/1611/e5/e59d8ac155eb8ea0a3.water.jpg_280x200_7932ef35.jpg,1/1-12/31；周一至周日；08:30-17:00开园,用户未点评，系统默认好评。
伊酷拉探索岛,暂未评级,江苏省,常州市,常州市天宁区郑陆镇牟家村舜平路10号,0,设有丛林穿越项目,108,22,https://imgs.qunarzz.com/sight/p0/1909/c2/c2fa4cff241fcb44a3.img.jpg_280x200_beddc015.jpg,1/1-12/31；周一至周日；09:30-17:00开园,作为常州人，我第一次骂常州人！这么垃圾的货，怎么开经营这个旅游行业的。当天的门票购了不让用，让我申请退款，重新买门票，结果我买了门票，回头退款，直接拒绝了，没有任何理由。问题是这个去哪网的平台也够垃圾的，居然不需要商家做任何说明，直接就拒绝了。平台直接会显示，随时退。
下川岛王府洲沙滩,暂未评级,广东省,江门市,江门市台山市川岛镇上川岛、下川岛旅游度假区,0,踏浪戏沙海边烧烤,163.1,62,https://imgs.qunarzz.com/sight/p0/201305/10/005855dd5808e64fc8d65eac.jpg_280x200_1c171a0e.jpg,09/11-04/15；周一至周日；08:00-17:30开园；（17:00停止入园）,用户未点评，系统默认好评。
新昌大佛寺,暂未评级,浙江省,绍兴市,绍兴市新昌县人民西路117号,0.76,金碧辉煌的弥勒塑像,54.5,354,https://imgs.qunarzz.com/sight/p0/201405/27/e9f8465f464aaeace25ebe3a59d9071a.jpg_280x200_064d9b02.jpg,5/1-9/30；周一至周日；06:00-17:30开园,看完《周生如故》狠狠陷在里面出不来，于是决定出发，去偶遇小南辰王的前世！新昌大佛寺始建于东晋，坐西朝东，全寺以石窟造像为特色。大门后面是观景步道，左侧有双林石窟，千佛院和佛心广场，右侧主要有射雕村，木化石林恐龙园，天然圣境，佛山圣境，五百罗汉洞，般若谷以及栖光禅院，寺院最后则是南朝古刹。剧中几个标志性场景，跟着我一起来打卡吧！P1：青龙寺门口，在放生池通往佛心广场的路上，就是一扇门。P2：白马寺，是新大雄宝殿和原大雄宝殿这里，大雄宝殿从21年4月份开始修正，至今还没有完成，如果只是打卡一下外围是不影响的。P3：十一祈福的白马寺这条长廊在大雄宝殿通往放生池的路上，黄色墙很出片，爱拍照的话前晚别错过啦。P4：和尚和凤翘对话的地方是佛心广场往集散中心检票口走的路上。关于门票：绍兴本地持身份证非节假日是免费进出的，外地游客60元，去哪儿网提前一天购买还有优惠。关于交通：大佛寺不像其他旅游景区离中心市区比较远，它本身就是位于市中心的一处景点，新昌城区内乘2路、6路、7路、8路公交车都可以直接到达。后记：大佛寺很大，玩一圈下来其实要走挺多路的，如果把每个景点都走一遍的话一天时间还是需要的，个人感觉瀑布和露天大佛比较壮观，隔内的江南第一大佛也是金碧辉煌值得一看
椰梦长廊,暂未评级,海南省,三亚市,三亚市三亚湾滨海路,0.8,漫步美丽海滨椰林,150,87,https://imgs.qunarzz.com/sight/p0/1412/8f/88545797d7b412f9cfec76fbb127e2e5.water.jpg_280x200_e2e13f30.jpg,1/1-12/31；周一至周日；全天开放,⛰【景点攻略】曾经一直听说三亚湾的海水质量很堪忧，来之前心理预期做了很强的铺垫，可是当我看到这片海域：这叫很差？？是我没见过世面还是为何？我觉得海水质量不仅没有堪忧，甚至很蓝很美啊！或许是因为大家都宅了小半年，游客猛减之后反而对海域起到了保护，看起来海水很好且干净。📍详细地址：三亚，三亚湾交通攻略：路边都有统一停放车辆的地方开放时间：全天开放门票价格：免费🆓亮点特色：🟨🟨🟨椰梦长廊三亚湾没有太多景点，毕竟是不付费的海边。但是椰梦长廊的日落一定不要错过。椰树整齐排列的长廊，是看日落的最佳地，其实这条路很长，是一段很长的沿海公路，当时开车经过时会幻想当地人每天夕阳时分下班经过这里的画面。🟨小东海柔软细致的沙，人少海水质量更棒！关键也是免费的哦！⛰就餐选择：【林姐香味海鲜】来三亚仿佛不吃一次大排档就没有灵魂了？那种市场内自己选择海鲜种类最后让店家加工出想要的味道感觉实在很美妙。📍详细地址：龙溪路6号亚龙湾一号小镇负一gb007🍽推荐菜品：🟢皮皮虾作为成都人的胃真的非常认可！皮皮虾的肉质很新鲜紧实，麻辣的口感特别入味。分量也很足。🟢海胆蒸蛋海胆真的是海岛美食必点选项，可以选择刺身或者蒸蛋，我尝试的蒸蛋真的滑嫩顺口，海胆的部分也非常饱满。人均消费：100左右明码标价是我最在意的，毕竟不会讲价。所以这里从海鲜的选择，到加工的费用都非常清晰！
启迪鸿星雪立方冰雪世界,暂未评级,广西省,梧州市,梧州市龙圩区天水三路16号,0,梧州启迪鸿星雪立方冰雪世界滑雪馆总体用地38832平方米，规划建筑面积25015平方米，设备采用世界最 先进的专用室内吊,118,44,https://imgs.qunarzz.com/sight/p0/2101/f1/f152fe4784881f6ea3.water.jpg_280x200_3e399de7.jpg,1/1-12/31；周一至周五；10:00-20:00开园；（19:00停止入园）,用户未点评，系统默认好评。
贝壳梦幻世界,暂未评级,福建省,厦门市,厦门市思明区鼓浪屿鼓声路5号（鼓声洞洞口）,0,以贝壳为主题的冒险乐园,37.5,36,https://imgs.qunarzz.com/sight/p0/1411/f4/78e803cca8a9a2b4bcb07ba584b06653.water.jpg_280x200_242b5f48.jpg,1/1-12/31；周二至周日；09:30-18:00开园,用户未点评，系统默认好评。
明昭陵,暂未评级,北京省,北京市,北京市昌平区昭陵路,0.7,在明十三陵中具有代表性,30,43,https://imgs.qunarzz.com/sight/p0/201403/11/a6efec9530fecd05728985d55188e898.jpg_280x200_7a573e7f.jpg,1/1-12/31；周一至周日；08:30-16:30开园；（16:00停止入园）,用户未点评，系统默认好评。
香港天际100观景台,暂未评级,香港省,香港市,香港九龙柯士甸道西1号环球贸易广场100楼（港铁九龙站C出口),0,360度鸟瞰维港全景,87,50,https://imgs.qunarzz.com/sight/p0/1409/28/e727416ea984322fa12c36dff476d60c.jpg_280x200_c912f0f9.jpg,1/1-12/31；周一至周日；10:00-20:30开园；（20:00停止入园）,用户未点评，系统默认好评。
汉梁王陵,暂未评级,河南省,商丘市,商丘市永城芒山镇柿园村芒砀山景区内,0,以梁孝王陵为主的陵墓群,10,2,https://imgs.qunarzz.com/sight/p0/2107/e7/e758368240a41826a3.water.jpg_280x200_1dc725f0.jpg,3/11-10/31；夏令；08:30-18:00开园,用户未点评，系统默认好评。
南昌舰,暂未评级,江西省,南昌市,南昌市青山湖区赣江大桥上游400米处南昌舰主题园,0,碰触南昌舰的成长历史,43,74,https://imgs.qunarzz.com/sight/p0/1709/63/63497e41ce43e90da3.img.jpg_280x200_f6050f82.jpg,1/1-12/31；周一至周日；09:00-16:30开园,用户未点评，系统默认好评。
无锡花千谷主题乐园,暂未评级,江苏省,无锡市,钱胡路715号,0,有网红七彩滑坡等特色项目,59.8,86,https://imgs.qunarzz.com/sight/p0/1809/de/de75d42a01757394a3.img.jpg_280x200_0064741e.jpg,1/1-12/31；周一至周日；09:00-17:00开园,用户未点评，系统默认好评。
重庆崇龛油菜花海,暂未评级,重庆省,重庆市,重庆市潼南县崇龛镇,0,一望无际的金黄色花海,19.9,6,https://imgs.qunarzz.com/sight/p0/1604/a7/a79e9df1ac9008e190.img.jpg_280x200_a279efc9.jpg,1/1-12/31；周一至周日；09:00-18:00开园,用户未点评，系统默认好评。
竹海富陶温泉,暂未评级,江苏省,无锡市,无锡市宜兴市阳羡生态旅游区阳岭路1号,0,在竹林间泡一泡温泉,98,30,https://imgs.qunarzz.com/sight/p0/1705/33/33daece303238cbda3.water.jpg_280x200_649d3cb8.jpg,1/1-12/31；周一至周日；13:00-22:00开园,暂未评价
重庆崇龛油菜花海,暂未评级,重庆省,重庆市,重庆市潼南县崇龛镇,0,一望无际的金黄色花海,19.9,6,https://imgs.qunarzz.com/sight/p0/1604/a7/a79e9df1ac9008e190.img.jpg_280x200_a279efc9.jpg,1/1-12/31；周一至周日；09:00-18:00开园,用户未点评，系统默认好评。
竹海富陶温泉,暂未评级,江苏省,无锡市,无锡市宜兴市阳羡生态旅游区阳岭路1号,0,在竹林间泡一泡温泉,98,74,https://imgs.qunarzz.com/sight/p0/1705/33/33daece303238cbda3.water.jpg_280x200_649d3cb8.jpg,1/1-12/31；周一至周日；13:00-22:00开园,用户未点评，系统默认好评。
柳州云顶观光,暂未评级,广西省,柳州市,柳州市柳北区广场路6-2号,0,惊险刺激空中玻璃栈道,42,128,https://imgs.qunarzz.com/sight/p0/1706/26/2671697bc9b53b4ba3.water.jpg_280x200_102d0dbc.jpg,1/1-12/31；周一至周日；09:30-22:00开园,用户未点评，系统默认好评。
秦王湖,暂未评级,河北省,邢台市,邢台沙河市329省道（南石公路）旁,0.74,沟谷幽深，山与湖相映成趣,19.9,24,https://imgs.qunarzz.com/sight/p0/1409/19/eb86de9b4b995f9fc909eddffa768757.jpg_280x200_aef377cd.jpg,1/1-12/31；周一至周日；08:00-20:00开园,用户未点评，系统默认好评。
中国大竹海,暂未评级,浙江省,湖州市,湖州市安吉县天荒坪镇五鹤村,0.8,看满山竹海郁郁葱葱,46,422,https://imgs.qunarzz.com/sight/p0/201405/13/53f8952801bd701731ef72677c883c33.jpg_280x200_878ebd21.jpg,05/01-10/7；周一至周日；08:00-17:00开园；（16:00停止入园）,这个中国大竹海真的比不上溧阳南山竹海 非常小 除了玻璃栈道和几个收费项目 里面自由徒步风景很有限 到了山顶也没有什么观景的 除非玻璃栈道 然后下山 真的想慢慢观光的溧阳南山竹海推荐 还有地轨可以上山看大熊猫
敦煌盛典,暂未评级,甘肃省,酒泉市,酒泉市敦煌市敦月路敦煌山庄内,0,大漠星空震撼实景、重回盛世丝路敦煌,238,62,https://imgs.qunarzz.com/sight/p0/1607/36/36be178bc900eb17b4.img.jpg_280x200_934f975b.jpg,1/1-12/31；周一至周日；20:50-22:00开园,酒店位置非常好，位于市中心，周围购物非常方便，逛街，超市都很方便。敦煌市不大，从这个酒店去莫高窟开车大概15分钟，去鸣沙山8分钟不用拐弯。酒店给免费升级了更大的房型，前台和客房服务都非常满意。虽然没有免费停车场，酒店免费停车场，也很方便。
第五季龙水凤港生态农场,暂未评级,北京省,北京市,北京市通州区于家务乡大耕垡村东（京津高速张采路出口向东1千米）,0,宜野炊，露营的家庭出游地,48,84,https://imgs.qunarzz.com/sight/p0/201407/04/105a42b477b347624f3a90a8f8804de7.jpg_280x200_bc12e35a.jpg,1/1-12/31；周一至周日；08:00-18:00开园,用户未点评，系统默认好评。
金茂大厦88层观光厅,暂未评级,上海省,上海市,上海市浦东新区世纪大道88号金茂大厦88层,0.76,高空俯瞰繁华的魔都,71,316,https://imgs.qunarzz.com/sight/p0/1412/ef/4357142a1ecc7fbe9e0183f6861eafcc.water.jpg_280x200_215cb566.jpg,1/1-12/31；周一至周日；08:30-21:30开园；（21:00停止入园）,用户未点评，系统默认好评。
太平洋海底世界,暂未评级,北京省,北京市,海淀区西三环中路11号中央广播电视塔下,0.7,近距离观赏各种海洋生物,90,296,https://imgs.qunarzz.com/sight/p0/1602/67/67feeab24cfc82bb90.water.jpg_280x200_4e91a759.jpg,1/1-12/31；周一至周日；09:00-17:00开园,用户未点评，系统默认好评。
蜗牛部落假日公园,暂未评级,四川省,绵阳市,绵阳江油市九岭镇藕塘村（原九岭收费站至绵阳方向300米处）,0,游乐设备先进的户外亲子园,45,156,https://imgs.qunarzz.com/sight/p0/1709/66/6682e07973b12ca7a3.img.jpg_280x200_6d1bf27b.jpg,01/08-02/05；周一至周日；10:00-17:30开园,用户未点评，系统默认好评。
三叠泉,暂未评级,江西省,九江市,九江市庐山市海会镇庐山风景区内,0,近距离感受三叠泉的冲击,55,192,https://imgs.qunarzz.com/sight/p0/1408/18/4da0d9aabf4176b466d721d1efafca7a.jpg_280x200_041aa6a3.jpg,5/1-8/31；周一至周日；07:00-17:30开园；（16:30停止入园）,非常好   很顺利   很满意
卧龙中华大熊猫苑神树坪基地,暂未评级,四川省,阿坝藏族羌族自治州市,阿坝州汶川卧龙自然保护区耿达镇中华大熊猫苑神树坪基地,0,近距离观赏大熊猫,85,424,https://imgs.qunarzz.com/sight/p0/1710/79/79bcc3516bcce92aa3.img.jpg_280x200_4bd96999.jpg,1/1-12/31；周一至周日；09:00-17:30开园；（16:50停止入园）,用户未点评，系统默认好评。
宝峰岩景区,暂未评级,安徽省,宣城市,宣城市泾县西南桃花潭镇宝峰岩风景区,0,休闲娱乐的好去处,50,30,https://imgs.qunarzz.com/sight/p0/1806/ec/ec2756275e0615c6a3.img.jpg_280x200_b5273ac1.jpg,1/1-12/31；周一至周日；08:00-17:00开园；（16:30停止入园）,用户未点评，系统默认好评。
灵巫洞,暂未评级,重庆省,重庆市,重庆地区巫溪县人民街88号,0.7,群雕与壁画很有巫文化风情,50,87,https://imgs.qunarzz.com/sight/p0/201212/19/a27be674620286ff93835fbb.jpg_280x200_4a7a9676.jpg,1/1-12/31；周一至周日；9:00-17:00开园,五星好评，巫溪灵巫洞必须点个赞，极力推荐！ 越来越好看了，溶洞里面网络也覆盖了。还有几个打卡点也很有趣。离县城也不远
天门山悬索桥,暂未评级,湖南省,张家界市,张家界市永定区天门山国家森林公园景区内,0,天门山悬索桥横亘于山顶西线鬼谷栈道附近海拔1500米的峡谷之间，全长150米，桥面宽2.5米，载重量超100吨，悬索桥建,20,75,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,01/01-12/31；08:00-17:30开园,导游很好很认真，基本上张家界有名的景区都转了一圈～很满意
临沂海洋世界主题公园,暂未评级,山东省,临沂市,临沂市兰山区蒙山大道与双岭路交汇处临沂书圣文化城,0,大型海洋主题公园,79.9,264,https://imgs.qunarzz.com/sight/p0/1612/2a/2a5bff66fbe35590a3.img.jpg_280x200_4c671675.jpg,1/1-12/31；周一至周日；09:00-17:00开园,"周末带孩子去的，门票是提前找旅社的朋友订好的，要比其他平台便宜的多，嶶❤️lvyou0539  ,临沂周边的他都可以安排😁，去之前都可以先问一下他，价格会有惊喜的！路程都不远，全程不累，走走停停，吃喝玩乐，大朋友小朋友都适合。表演要看好时间，错过就可惜了。明星动物也不少，印象深刻。希望大家可用保持童真的心，适当出来走走，放松放松，要不每天三点一线很是乏味，珍惜带孩子出来的每一次！"
崇州天演博物馆,暂未评级,四川省,成都市,成都市崇州市金鸡路1306号,0,藏品陈列展现生命发展进程,29.9,30,https://imgs.qunarzz.com/sight/p0/2204/72/72144658b0277312a3.water.jpg_280x200_8d1b6876.jpg,1/1-12/31；周二至周日；09:00-17:00开园；（16:00停止入园）,崇州天演博物馆 打开不一样的世界 学习不知道的东西挺值得去看一下的，可以带小朋友去看看。票价20多块钱，很值得!
川北道署,暂未评级,四川省,南充市,南充市阆中市阆水中路33号,0,再现官德文化,100,75,https://imgs.qunarzz.com/sight/p0/1905/a3/a31bde41af8c5779a3.img.jpg_280x200_30c76de1.jpg,5/5-10/7；夏季；08:00-18:30开园,用户未点评，系统默认好评。
大玉米58楼城市观光厅,暂未评级,河南省,郑州市,郑州市郑东新区CBD如意湖畔大玉米楼58层,0,郑州城市标志之一,65,24,https://imgs.qunarzz.com/sight/p0/1610/49/494e90a0f4f9e1dea3.img.jpg_280x200_e4ec0e33.jpg,1/1-12/31；周一至周日；10:30-22:30开园,用户未点评，系统默认好评。
雪窦山,暂未评级,浙江省,宁波市,宁波市奉化市溪口镇溪口风景区内,0.74,赏溪流飞瀑参弥勒大佛,45,224,https://imgs.qunarzz.com/sight/p0/201406/09/9b6a236005af2a74aad1ed2dadf8e5b6.jpg_280x200_66083526.jpg,1/1-12/31；冬令时；08:30-16:30开园,宁波仅有的两个5A级景区之一，必须打卡，不虚此行，正好前段时间台风天气，所以山上的瀑布水量比较大，气势磅礴
北京后花园（白虎涧）风景区,暂未评级,北京省,北京市,北京市昌平区阳坊镇太行山与燕山交汇处（人文大学西侧）,0.7,风景优美、景点众多,39.9,216,https://imgs.qunarzz.com/sight/p0/1503/57/57cf1e3845b6ee93.water.jpg_280x200_e0ceb6c0.jpg,03/15-10/31；周一至周日；07:00-17:30开园,用户未点评，系统默认好评。
临海大火山,暂未评级,浙江省,台州市,台州市临海市桃渚镇大堪头村,0,又称珊瑚岩,25,58,https://imgs.qunarzz.com/sight/p0/201303/14/84dd2b036e026351c8d65eac.jpg_280x200_44f499e8.jpg,1/1-12/31；周一至周日；08:00-17:00开园,用户未点评，系统默认好评。
临高碧桂园温泉,暂未评级,海南省,临高市,临高县龙波湾大道碧桂园内,0,低温温热矿水,68,4,https://imgs.qunarzz.com/sight/p0/1605/c8/c8b9afda1521f63090.water.jpg_280x200_0617de23.jpg,1/1-12/31；周一至周日；16:00-20:00开园,非常值得来度假的酒店，整体感觉就是人少风景独好!!可以在海边漫步休闲，泡泡温泉，游泳，也可以在健身房溜溜球!!!
大别山虚谷天沐温泉度假区,暂未评级,安徽省,六安市,六安市金安区张店镇太平桥村S258省道西50米,0,山中体验温泉的养生与舒适,49.9,16,https://imgs.qunarzz.com/sight/p0/1910/bc/bc502932a10cd119a3.water.jpg_280x200_5197ce49.jpg,04/01-04/28；周五至周日；14:00-22:00开园；（21:00停止入园）,用户未点评，系统默认好评。
金鸡山霞贯双溪生态园,暂未评级,福建省,漳州市,漳州市龙文区郭坑镇霞贯村,0,霞贯双溪生态园-金鸡山位于龙文区郭坑镇东部，园区内植被覆盖率达85%，森林覆盖率达65%，负氧离子含量高。依山傍水，鸟语,38,4,https://imgs.qunarzz.com/sight/p0/2106/18/18d78b7d52c28099a3.img.png_280x200_8141834a.png,1/1-12/31；周一至周日；08:00-20:30开园；（18:30停止入园）,用户未点评，系统默认好评。
